02:18:29,576;L1;L2;L3;P1;P2;P3;zapylenie;kierunek wiatru;predkosc wiatru;temp pkt rosy;PH;temp1;wilgotnosc;metan
20:49:25,757;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,762;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,766;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,771;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,776;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,780;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,784;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,788;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,795;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,800;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,803;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,807;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,811;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,815;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,819;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,823;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,827;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,832;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,837;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,842;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,847;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,854;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,859;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,863;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,867;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,871;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,874;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,878;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,881;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,885;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,888;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,892;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,895;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,900;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,904;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,908;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,911;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,915;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,919;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,922;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,925;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,929;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,933;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,936;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,941;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,946;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,949;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,954;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,958;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,962;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,967;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,973;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,980;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,985;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,989;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,993;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:25,996;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,003;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,016;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,021;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,026;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,030;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,034;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,039;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,043;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,048;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,053;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,058;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,064;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,069;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,073;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,077;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,080;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,084;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,087;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,092;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,096;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,100;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,105;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,110;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,114;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,118;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,122;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,126;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,130;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,134;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,138;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,142;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,146;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,151;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,156;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,160;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,165;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,170;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,177;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,183;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,187;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,191;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,196;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,200;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,203;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,207;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,212;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,215;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,220;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,225;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,230;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,234;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,239;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,242;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,247;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,251;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,259;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,265;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,269;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,273;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,277;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,280;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,283;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,287;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,291;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,295;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,302;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,307;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,312;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,316;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,320;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,323;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,328;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,331;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
20:49:26,335;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,590530;0,000000;4,760761;10,407715;13,469997;55,622864;0,000000
